,user_id,transaction_dt,type,segment
2106,MLB3520534110,2022-01-21 02:21:48.832418567,3,1
2107,MLB10647536150,2022-02-19 06:00:34.068827362,4,1
2108,MLB5234326370,2022-01-15 23:21:31.798004886,1,1
2109,MLB1593511240,2022-01-22 19:04:18.359600977,6,1
2110,MLB6252100380,2022-01-16 18:25:50.157605863,6,1
2111,MLB410575273520,2022-02-05 21:42:49.711847718,9,2
2112,MLB10525651760,2022-02-04 04:17:13.438403908,4,1
2113,MLB10589857660,2022-01-29 07:55:58.674812703,4,1
2114,MLB10634391100,2022-02-14 20:47:38.990024430,2,1
2115,MLB10583866400,2022-01-24 03:38:45.236408794,4,1
2116,MLB10615117410,2022-01-22 19:04:18.359600977,2,1
2117,MLB42978543290,2022-02-02 00:00:00.000000000,8,2
2118,MLB8300997160,2022-01-29 23:21:31.798004886,2,1
2119,MLB10609640700,2022-01-21 00:00:00.000000000,6,1
2120,MLB5854579410,2022-02-22 00:00:00.000000000,2,1
2121,MLB10098871410,2022-02-19 07:17:30.472817589,7,1
2122,MLB10574383200,2022-01-26 07:55:58.674812703,7,1
2123,MLB10606041920,2022-01-26 09:12:55.078802931,6,1
2124,MLB10545288920,2022-01-13 04:17:13.438403908,2,1
2125,MLB6965356690,2022-01-02 00:00:00.000000000,3,1
2126,MLB10527962490,2022-01-22 03:38:45.236408794,5,1
2127,MLB10617853180-1,2022-02-02 22:43:03.596009772,3,1
2128,MLB10550517060,2022-01-12 14:08:36.719201954,3,1
2129,MLB46567848022,2022-01-20 20:47:57.596586805,9,2
2130,MLB10575273520,2022-02-04 23:21:31.798004886,6,1
2131,MLB7463356840,2022-02-09 17:08:53.753615635,5,1
2132,MLB7458857220,2022-01-24 12:13:12.113216612,1,1
2133,MLB410573875410,2022-01-19 00:00:00.000000000,8,2
2134,MLB10640525210,2022-01-31 04:17:13.438403908,5,1
2135,MLB10523475600,2022-01-18 17:08:53.753615635,1,1
2136,MLB10635680280-1,2022-02-07 07:55:58.674812703,3,1
2137,MLB7874270810,2022-01-04 19:04:18.359600977,3,1
2138,MLB8382916640,2022-01-12 08:34:26.876807817,3,1
2139,MLB10524583590,2022-01-12 13:30:08.517206840,5,1
2140,MLB2521773590,2022-01-24 04:17:13.438403908,4,1
2141,MLB2071897260,2022-01-14 03:00:17.034413681,5,1
2142,MLB10548745770,2022-01-11 00:00:00.000000000,1,1
2143,MLB3350248620,2022-01-09 18:25:50.157605863,1,1
2144,MLB5742173940,2022-01-27 13:30:08.517206840,7,1
2145,MLB139272060,2022-01-17 13:30:08.517206840,2,1
2146,MLB10657529160,2022-02-03 18:25:50.157605863,1,1
2147,MLB293242280,2022-01-25 22:04:35.394014658,3,1
2148,MLB10587814520,2022-02-03 03:38:45.236408794,1,1
2149,MLB8098297800,2022-01-29 07:55:58.674812703,4,1
2150,MLB42944987270,2022-01-14 20:47:57.596586805,8,2
2151,MLB6107167150,2022-01-20 23:21:31.798004886,2,1
2152,MLB10405074360,2022-01-06 23:21:31.798004886,5,1
2153,MLB7460765780,2022-01-31 09:12:55.078802931,5,1
2154,MLB8270690980,2022-01-20 21:26:07.192019544,6,1
2155,MLB10523959270,2022-01-06 00:00:00.000000000,1,1
2156,MLB10580042160,2022-01-24 18:25:50.157605863,5,1
2157,MLB10576474600,2022-01-15 00:00:00.000000000,3,1
2158,MLB10555887870,2022-01-12 00:00:00.000000000,4,1
2159,MLB478263680,2022-02-07 07:32:21.925303571,9,2
2160,MLB10527955730,2022-01-08 00:00:00.000000000,5,1
2161,MLB410597144322,2022-01-24 21:15:23.654217261,9,2
2162,MLB410523177420,2022-01-25 23:05:07.884739087,8,2
2163,MLB2959547180,2022-01-27 19:04:18.359600977,7,1
2164,MLB10663352500,2022-02-07 13:30:08.517206840,6,1
2165,MLB6266191450,2022-02-19 03:00:17.034413681,4,1
2166,MLB2274271190-1,2022-02-05 17:47:21.955610749,1,1
2167,MLB10655863380,2022-02-03 09:12:55.078802931,2,1
2168,MLB410596502300,2022-02-06 15:18:44.905021329,8,2
2169,MLB45844025640,2022-01-21 23:32:33.942369543,8,2
2170,MLB6611756650,2022-01-13 13:30:08.517206840,4,1
2171,MLB6044521330,2022-01-28 09:12:55.078802931,6,1
2172,MLB10510279410,2022-01-04 00:00:00.000000000,1,1
2173,MLB2600561820,2022-01-14 22:04:35.394014658,3,1
2174,MLB139272060,2022-01-17 13:30:08.517206840,5,1
2175,MLB410534027820,2022-01-12 00:00:00.000000000,9,2
2176,MLB4506362280,2022-01-30 09:12:55.078802931,4,1
2177,MLB7301285620,2022-01-17 18:25:50.157605863,3,1
2178,MLB6712321060,2022-01-24 04:17:13.438403908,4,1
2179,MLB2371695360,2022-01-25 13:30:08.517206840,2,1
2180,MLB1879998700,2022-01-08 23:21:31.798004886,4,1
2181,MLB48186171120,2022-01-25 15:46:10.962651785,8,2
2182,MLB7983948010-1,2022-01-27 03:00:17.034413681,5,1
2183,MLB8065045730,2022-01-15 09:12:55.078802931,7,1
2184,MLB10392364780,2022-01-19 00:00:00.000000000,1,1
2185,MLB10512448030,2022-01-26 06:00:34.068827362,4,1
2186,MLB10572759130,2022-01-16 00:00:00.000000000,3,1
2187,MLB10534705450,2022-01-10 19:04:18.359600977,3,1
2188,MLB5305434040,2022-01-21 03:00:17.034413681,2,1
2189,MLB41291948010,2022-01-29 17:35:55.193173610,9,2
2190,MLB8382916640,2022-01-12 08:34:26.876807817,1,1
2191,MLB410555485110,2022-01-13 00:00:00.000000000,9,2
2192,MLB410523177420,2022-01-25 23:05:07.884739087,9,2
2193,MLB4741217540,2022-02-18 10:56:15.709226384,5,1
2194,MLB10522322850,2022-01-07 14:08:36.719201954,2,1
2195,MLB41662089410,2022-01-18 23:05:07.884739087,8,2
2196,MLB2043280950,2022-01-30 13:30:08.517206840,2,1
2197,MLB10607905150,2022-01-21 19:04:18.359600977,2,1
2198,MLB10392364780,2022-01-19 00:00:00.000000000,2,1
2199,MLB7879653590,2022-02-24 13:30:08.517206840,6,1
2200,MLB6760728810,2022-01-01 00:00:00.000000000,2,1
2201,MLB42618122800,2022-02-12 13:29:00.674499503,9,2
2202,MLB410641359970,2022-01-29 00:00:00.000000000,9,2
2203,MLB410465471180,2022-02-17 11:39:16.443977678,8,2
2204,MLB10568005510,2022-01-14 19:04:18.359600977,5,1
2205,MLB1593511240,2022-01-22 19:04:18.359600977,1,1
2206,MLB10548843880,2022-01-27 16:30:25.551620521,5,1
2207,MLB293242280,2022-01-25 22:04:35.394014658,3,1
2208,MLB2505318580,2022-02-01 23:21:31.798004886,1,1
2209,MLB8111308930,2022-02-12 04:17:13.438403908,5,1
2210,MLB410136578722,2022-01-31 17:08:29.135543154,8,2
2211,MLB4530536580,2022-02-01 03:00:17.034413681,1,1
2212,MLB47813965430,2022-01-28 16:41:03.077912698,9,2
2213,MLB10564914630,2022-02-04 15:51:57.349625407,2,1
2214,MLB10620381100,2022-01-31 17:47:21.955610749,6,1
2215,MLB5312858210,2022-01-06 14:08:36.719201954,1,1
2216,MLB1667030770,2022-02-07 01:43:20.630423453,7,1
2217,MLB3159777050,2022-01-30 14:08:36.719201954,1,1
2218,MLB2966254190,2022-01-27 22:43:03.596009772,3,1
2219,MLB410578275000,2022-02-10 16:41:03.077912698,9,2
2220,MLB10607220560,2022-01-21 19:04:18.359600977,7,1
2221,MLB3626692100,2022-01-27 00:00:00.000000000,3,1
2222,MLB6629202050,2022-01-31 12:13:12.113216612,1,1
2223,MLB10530485720,2022-01-24 21:26:07.192019544,6,1
2224,MLB10580445050,2022-01-24 17:47:21.955610749,1,1
2225,MLB10638958250,2022-02-17 10:56:15.709226384,4,1
2226,MLB7473683560,2022-01-22 16:30:25.551620521,5,1
2227,MLB10607446150,2022-01-26 13:30:08.517206840,7,1
2228,MLB10160758620,2022-01-17 17:08:53.753615635,6,1
2229,MLB6825972840,2022-02-04 19:04:18.359600977,7,1
2230,MLB10628858920,2022-02-14 20:47:38.990024430,4,1
2231,MLB45647897580,2022-02-02 17:35:55.193173610,9,2
2232,MLB10545707360,2022-01-16 13:30:08.517206840,4,1
2233,MLB3837569220,2022-01-02 19:04:18.359600977,4,1
2234,MLB410510957590,2022-01-22 15:46:10.962651785,9,2
2235,MLB2165710930,2022-01-06 23:21:31.798004886,5,1
2236,MLB2986662960,2022-01-17 03:00:17.034413681,2,1
2237,MLB410405074322,2022-01-07 21:42:49.711847718,9,2
2238,MLB10650541270,2022-02-03 13:30:08.517206840,1,1
2239,MLB10585675640,2022-02-07 13:30:08.517206840,1,1
2240,MLB1667030770,2022-02-07 01:43:20.630423453,7,1
2241,MLB10646057230,2022-01-28 00:00:00.000000000,6,1
2242,MLB10570510840,2022-01-28 07:17:30.472817589,3,1
2243,MLB3439721590,2022-02-20 03:00:17.034413681,6,1
2244,MLB410561424890,2022-01-13 23:32:33.942369543,8,2
2245,MLB10520212480,2022-01-14 08:34:26.876807817,5,1
2246,MLB10478652450,2022-01-19 03:38:45.236408794,7,1
2247,MLB1147298420,2022-01-24 07:17:30.472817589,2,1
2248,MLB3304160760,2022-02-04 02:21:48.832418567,7,1
2249,MLB10555069280,2022-01-12 19:04:18.359600977,4,1
2250,MLB2986662960,2022-01-17 03:00:17.034413681,5,1
2251,MLB10630776630,2022-02-08 22:04:35.394014658,4,1
2252,MLB1521393840,2022-02-06 08:34:26.876807817,6,1
2253,MLB10542324540,2022-02-02 20:09:10.788029316,4,1
2254,MLB2408558400,2022-01-28 11:34:43.911221498,3,1
2255,MLB3350248620,2022-01-09 18:25:50.157605863,2,1
2256,MLB10538654020,2022-02-02 13:30:08.517206840,1,1
2257,MLB410552253500,2022-01-11 23:32:33.942369543,9,2
2258,MLB904471040,2022-02-08 07:17:30.472817589,4,1
2259,MLB42165710930,2022-01-07 21:42:49.711847718,8,2
2260,MLB10545707360,2022-01-16 13:30:08.517206840,7,1
2261,MLB10453860660,2022-01-07 19:04:18.359600977,2,1
2262,MLB8404322380-1,2022-02-09 11:34:43.911221498,3,1
2263,MLB3621203620,2022-02-15 02:21:48.832418567,6,1
2264,MLB10635055620,2022-02-19 01:04:52.428428339,4,1
2265,MLB10580123010,2022-01-16 19:04:18.359600977,5,1
2266,MLB410646628230,2022-02-06 20:47:57.596586805,8,2
2267,MLB10512354980,2022-01-08 19:04:18.359600977,5,1
2268,MLB410222972250,2022-01-27 22:10:15.769478174,8,2
2269,MLB4516912220,2022-01-31 21:42:49.711847718,9,2
2270,MLB10492545680,2022-01-16 07:55:58.674812703,3,1
2271,MLB10637954920,2022-02-06 03:38:45.236408794,1,1
2272,MLB10510053550,2022-01-15 00:00:00.000000000,6,1
2273,MLB7510149470,2022-01-28 12:51:40.315211726,6,1
2274,MLB4949421940,2022-01-13 04:17:13.438403908,6,1
2275,MLB8404322380,2022-02-09 11:34:43.911221498,5,1
2276,MLB7983948010-1,2022-01-27 03:00:17.034413681,4,1
2277,MLB6671538600,2022-02-18 07:17:30.472817589,4,1
2278,MLB10664551990,2022-01-31 00:00:00.000000000,4,1
2279,MLB10657042290,2022-02-01 09:12:55.078802931,7,1
2280,MLB2544686760,2022-01-26 20:09:10.788029316,6,1
2281,MLB10630768550,2022-02-02 17:47:21.955610749,1,1
2282,MLB10509701870,2022-01-07 04:17:13.438403908,3,1
2283,MLB10596885060,2022-02-07 20:47:38.990024430,2,1
2284,MLB47512492422,2022-02-06 11:11:50.386347221,9,2
2285,MLB45943910080,2022-01-30 16:13:37.020282241,9,2
2286,MLB48186171120,2022-01-25 15:46:10.962651785,9,2
2287,MLB10585813380,2022-01-30 23:21:31.798004886,4,1
2288,MLB10596666550,2022-01-26 08:34:26.876807817,7,1
2289,MLB5157262920,2022-02-07 06:39:02.270822476,3,1
2290,MLB7984688360,2022-01-27 13:30:08.517206840,3,1
2291,MLB46538973270,2022-01-05 21:42:49.711847718,9,2
2292,MLB10661411860,2022-02-07 22:43:03.596009772,1,1
2293,MLB10523475600,2022-01-18 17:08:53.753615635,6,1
2294,MLB7453621570,2022-02-13 06:00:34.068827362,4,1
2295,MLB10606144850,2022-02-05 23:21:31.798004886,4,1
2296,MLB10337394880,2022-01-29 14:08:36.719201954,6,1
2297,MLB410034178550,2022-02-05 22:37:41.827108630,9,2
2298,MLB7466058650,2022-02-08 12:13:12.113216612,4,1
2299,MLB1410048540,2022-02-05 13:30:08.517206840,1,1
2300,MLB10562831920,2022-02-03 15:51:57.349625407,3,1
2301,MLB10524060680,2022-01-30 07:55:58.674812703,2,1
2302,MLB5366135920,2022-01-23 23:21:31.798004886,7,1
2303,MLB10437735030,2022-01-14 13:30:08.517206840,3,1
2304,MLB4767890190,2022-01-21 22:10:15.769478174,9,2
2305,MLB10595880640,2022-01-19 00:00:00.000000000,3,1
2306,MLB816347280,2022-01-13 18:25:50.157605863,4,1
2307,MLB2254676780,2022-01-23 18:25:50.157605863,2,1
2308,MLB3688715720,2022-02-18 01:43:20.630423453,5,1
2309,MLB10542110290,2022-02-07 03:38:45.236408794,1,1
2310,MLB49149503530,2022-01-07 22:10:15.769478174,8,2
2311,MLB5326872580,2022-02-17 15:51:57.349625407,7,1
2312,MLB10511337100,2022-01-05 14:08:36.719201954,2,1
2313,MLB10640120820-1,2022-02-01 23:21:31.798004886,6,1
2314,MLB7453621570,2022-02-13 06:00:34.068827362,6,1
2315,MLB10506859650,2022-01-08 09:12:55.078802931,5,1
2316,MLB5752030370,2022-02-06 22:43:03.596009772,1,1
2317,MLB410532389620,2022-01-18 18:58:13.366064980,8,2
2318,MLB10564392750-1,2022-01-22 23:21:31.798004886,5,1
2319,MLB10506859650,2022-01-08 09:12:55.078802931,5,1
2320,MLB10583866400,2022-01-24 03:38:45.236408794,5,1
2321,MLB10591935990,2022-01-19 19:04:18.359600977,2,1
2322,MLB7044841500,2022-01-27 17:47:21.955610749,7,1
2323,MLB6641775850,2022-01-27 00:00:00.000000000,4,1
2324,MLB410492545680,2022-01-18 18:03:21.250804067,9,2
2325,MLB10654114570,2022-02-18 15:51:57.349625407,1,1
2326,MLB1667030770,2022-02-07 01:43:20.630423453,5,1
2327,MLB410510957590,2022-01-22 15:46:10.962651785,9,2
2328,MLB4506362280-1,2022-01-30 09:12:55.078802931,3,1
2329,MLB410039103910,2022-01-23 00:00:00.000000000,9,2
2330,MLB1965516240,2022-02-12 01:43:20.630423453,2,1
2331,MLB10548791610,2022-01-13 14:08:36.719201954,3,1
2332,MLB43746295080,2022-02-12 04:47:45.579520832,8,2
2333,MLB10563613490,2022-02-08 17:47:21.955610749,1,1
2334,MLB1202916090,2022-02-04 07:55:58.674812703,4,1
2335,MLB10656927460,2022-02-14 21:26:07.192019544,1,1
2336,MLB10527263730,2022-01-29 23:21:31.798004886,1,1
2337,MLB10623773140,2022-02-06 23:21:31.798004886,7,1
2338,MLB1895846550,2022-02-07 03:38:45.236408794,6,1
2339,MLB10544425560,2022-01-17 18:25:50.157605863,1,1
2340,MLB10580705990,2022-01-16 00:00:00.000000000,5,1
2341,MLB7458857220,2022-01-24 12:13:12.113216612,5,1
2342,MLB1774346640,2022-02-03 01:04:52.428428339,2,1
2343,MLB4506362280,2022-01-30 09:12:55.078802931,7,1
2344,MLB10577976870,2022-02-05 06:39:02.270822476,4,1
2345,MLB8107703390,2022-01-23 00:00:00.000000000,5,1
2346,MLB10523219320,2022-01-06 00:00:00.000000000,4,1
2347,MLB10626569820,2022-01-31 18:25:50.157605863,2,1
2348,MLB4936058200,2022-02-09 23:21:31.798004886,7,1
2349,MLB10147836010-1,2022-02-15 01:43:20.630423453,4,1
2350,MLB10160758620,2022-01-17 17:08:53.753615635,6,1
2351,MLB10656707620,2022-02-10 22:43:03.596009772,5,1
2352,MLB43439721590,2022-02-22 17:35:55.193173610,8,2
2353,MLB7472740160,2022-01-15 14:08:36.719201954,4,1
2354,MLB10537935670,2022-01-18 08:34:26.876807817,6,1
2355,MLB10663766840-1,2022-02-03 04:17:13.438403908,5,1
2356,MLB2556349790,2022-02-13 06:00:34.068827362,4,1
2357,MLB410532389620,2022-01-18 18:58:13.366064980,9,2
2358,MLB10606041920,2022-01-26 09:12:55.078802931,2,1
2359,MLB2669733480,2022-01-07 00:00:00.000000000,7,1
2360,MLB410229284680,2022-01-26 21:42:49.711847718,8,2
2361,MLB2556349790,2022-02-13 06:00:34.068827362,3,1
2362,MLB10627793660,2022-01-28 14:08:36.719201954,7,1
2363,MLB10545877700,2022-01-23 12:51:40.315211726,4,1
2364,MLB1133447810,2022-01-14 04:17:13.438403908,4,1
2365,MLB4469172360,2022-01-07 14:08:36.719201954,2,1
2366,MLB10575764810-1,2022-01-21 04:17:13.438403908,7,1
2367,MLB10561424890-1,2022-01-13 19:04:18.359600977,7,1
2368,MLB10542324540,2022-02-02 20:09:10.788029316,3,1
2369,MLB10567984610,2022-02-02 01:43:20.630423453,2,1
2370,MLB7616885720,2022-02-02 12:51:40.315211726,1,1
2371,MLB2023382730,2022-01-31 00:00:00.000000000,2,1
2372,MLB5096228410,2022-01-28 01:43:20.630423453,4,1
2373,MLB7789764570,2022-01-13 18:25:50.157605863,6,1
2374,MLB4588634450,2022-01-07 14:08:36.719201954,3,1
2375,MLB10636892520,2022-02-05 22:43:03.596009772,4,1
2376,MLB10533661180,2022-01-19 12:51:40.315211726,5,1
2377,MLB410497347320,2022-01-02 00:00:00.000000000,9,2
2378,MLB6049026390,2022-01-17 03:38:45.236408794,5,1
2379,MLB410405074322,2022-01-07 21:42:49.711847718,8,2
2380,MLB47156185610,2022-01-20 16:13:37.020282241,8,2
2381,MLB10660558660,2022-02-09 12:51:40.315211726,5,1
2382,MLB8168132600-1,2022-02-03 00:00:00.000000000,2,1
2383,MLB10521329980,2022-01-28 12:51:40.315211726,1,1
2384,MLB6110756990,2022-01-30 00:00:00.000000000,4,1
2385,MLB10617979960,2022-02-01 08:34:26.876807817,1,1
2386,MLB10641359970,2022-01-29 00:00:00.000000000,3,1
2387,MLB410573125240,2022-01-20 21:15:23.654217261,8,2
2388,MLB10641624590,2022-01-27 19:04:18.359600977,5,1
2389,MLB1158114870,2022-01-31 18:25:50.157605863,7,1
2390,MLB3439721590,2022-02-20 03:00:17.034413681,2,1
2391,MLB7198884220,2022-02-10 08:34:26.876807817,7,1
2392,MLB1489334730,2022-01-31 13:30:08.517206840,7,1
2393,MLB8162230670,2022-02-09 07:55:58.674812703,7,1
2394,MLB10530902150,2022-01-07 19:04:18.359600977,6,1
2395,MLB10630776630,2022-02-08 22:04:35.394014658,5,1
2396,MLB3737153080,2022-01-30 16:30:25.551620521,7,1
2397,MLB10643611530,2022-01-29 09:12:55.078802931,2,1
2398,MLB10499792600,2022-01-08 04:17:13.438403908,6,1
2399,MLB10477205600,2022-01-09 18:25:50.157605863,6,1
2400,MLB4767890190,2022-01-21 22:10:15.769478174,9,2
2401,MLB7098590060,2022-01-25 20:47:38.990024430,4,1
2402,MLB410635055620,2022-02-24 10:44:24.328716765,8,2
2403,MLB10521619050,2022-01-09 04:17:13.438403908,6,1
2404,MLB15903730,2022-02-07 07:55:58.674812703,4,1
2405,MLB3569765070,2022-01-14 12:51:40.315211726,5,1
2406,MLB10118139040,2022-01-09 14:08:36.719201954,5,1
2407,MLB410509231250,2022-01-19 00:00:00.000000000,8,2
2408,MLB10640120820,2022-02-01 23:21:31.798004886,1,1
2409,MLB5407711220-1,2022-01-09 23:21:31.798004886,2,1
2410,MLB6107167150,2022-01-20 23:21:31.798004886,1,1
2411,MLB410614823522,2022-01-22 00:00:00.000000000,9,2
2412,MLB410572750810,2022-01-15 00:00:00.000000000,9,2
2413,MLB10063000160,2022-01-28 04:17:13.438403908,3,1
2414,MLB10606144850,2022-02-05 23:21:31.798004886,3,1
2415,MLB10568903180,2022-01-22 22:43:03.596009772,7,1
2416,MLB10605571010,2022-01-30 09:12:55.078802931,7,1
2417,MLB7314283620,2022-01-11 00:00:00.000000000,1,1
2418,MLB47562911280,2022-01-04 23:32:33.942369543,8,2
2419,MLB7879185320,2022-01-25 23:21:31.798004886,3,1
2420,MLB4202251420,2022-01-27 06:00:34.068827362,6,1
2421,MLB10640153230,2022-02-01 13:30:08.517206840,4,1
2422,MLB2411634090,2022-01-16 00:00:00.000000000,5,1
2423,MLB10637686740,2022-02-03 08:34:26.876807817,3,1
2424,MLB10581770900,2022-02-03 16:30:25.551620521,1,1
2425,MLB45366135920,2022-01-24 21:42:49.711847718,8,2
2426,MLB10531012740,2022-01-19 03:38:45.236408794,5,1
2427,MLB410569013910,2022-01-24 20:47:57.596586805,8,2
2428,MLB213624300,2022-01-13 23:21:31.798004886,6,1
2429,MLB8061255110,2022-01-11 00:00:00.000000000,1,1
2430,MLB10628770170,2022-01-25 19:04:18.359600977,1,1
2431,MLB10511617420,2022-01-04 19:04:18.359600977,5,1
2432,MLB10576503050,2022-01-27 14:08:36.719201954,3,1
2433,MLB7470426780,2022-01-26 07:55:58.674812703,6,1
2434,MLB10620325410,2022-01-26 04:17:13.438403908,3,1
2435,MLB48261261920,2022-01-18 23:05:07.884739087,9,2
2436,MLB10584963730,2022-02-03 16:30:25.551620521,2,1
2437,MLB10510053550,2022-01-15 00:00:00.000000000,1,1
2438,MLB10578275000,2022-02-07 17:08:53.753615635,7,1
2439,MLB7624135420,2022-02-13 16:30:25.551620521,7,1
2440,MLB10630198100-1,2022-02-01 03:38:45.236408794,5,1
2441,MLB10524272840,2022-01-31 07:55:58.674812703,6,1
2442,MLB410497347320,2022-01-02 00:00:00.000000000,9,2
2443,MLB7198884220,2022-02-10 08:34:26.876807817,3,1
2444,MLB5144865450,2022-01-14 00:00:00.000000000,1,1
2445,MLB10609284680,2022-01-25 23:21:31.798004886,5,1
2446,MLB1519033290,2022-02-03 14:08:36.719201954,7,1
2447,MLB10561789740,2022-01-13 00:00:00.000000000,1,1
2448,MLB6641775850,2022-01-27 00:00:00.000000000,7,1
2449,MLB10638958250,2022-02-17 10:56:15.709226384,1,1
2450,MLB7441687040,2022-01-31 09:12:55.078802931,4,1
2451,MLB10626161900,2022-02-13 15:51:57.349625407,1,1
2452,MLB1737272460,2022-01-13 00:00:00.000000000,6,1
2453,MLB10642761620,2022-02-06 07:55:58.674812703,6,1
2454,MLB270447790,2022-01-16 18:25:50.157605863,7,1
2455,MLB7119453160,2022-02-03 19:04:18.359600977,2,1
2456,MLB3229038590,2022-02-19 22:04:35.394014658,1,1
2457,MLB10608048410,2022-01-21 00:00:00.000000000,2,1
2458,MLB10495284070,2022-01-18 22:04:35.394014658,1,1
2459,MLB4743930770,2022-01-27 22:04:35.394014658,4,1
2460,MLB6722111400,2022-01-15 19:04:18.359600977,2,1
2461,MLB10527263730,2022-01-29 23:21:31.798004886,5,1
2462,MLB10417528840,2022-01-06 18:25:50.157605863,5,1
2463,MLB2026343300,2022-01-21 14:08:36.719201954,1,1
2464,MLB8192620260,2022-01-14 13:30:08.517206840,1,1
2465,MLB47192557620,2022-02-01 14:51:18.847390872,9,2
2466,MLB10494472000,2022-01-15 08:34:26.876807817,3,1
2467,MLB2683679600-1,2022-01-17 19:04:18.359600977,2,1
2468,MLB2544686760,2022-01-26 20:09:10.788029316,2,1
2469,MLB2385232970,2022-01-15 19:04:18.359600977,6,1
2470,MLB10550517060,2022-01-12 14:08:36.719201954,2,1
2471,MLB10538792990,2022-01-17 18:25:50.157605863,6,1
2472,MLB10622208860,2022-01-25 14:08:36.719201954,6,1
2473,MLB47050217280,2022-01-23 14:51:18.847390872,9,2
2474,MLB7441687040,2022-01-31 09:12:55.078802931,6,1
2475,MLB10535308100,2022-01-10 19:04:18.359600977,7,1
2476,MLB6049026390,2022-01-17 03:38:45.236408794,5,1
2477,MLB10022447950,2022-01-21 18:25:50.157605863,4,1
2478,MLB4213624300,2022-01-14 21:42:49.711847718,9,2
2479,MLB10640558990,2022-02-01 13:30:08.517206840,1,1
2480,MLB10643950990,2022-02-17 06:39:02.270822476,3,1
2481,MLB41737272422,2022-01-13 00:00:00.000000000,8,2
2482,MLB10431704330,2022-01-17 13:30:08.517206840,5,1
2483,MLB10562598730,2022-01-13 00:00:00.000000000,5,1
2484,MLB1932281100,2022-01-12 08:34:26.876807817,7,1
2485,MLB3325912000,2022-02-05 09:39:19.305236157,3,1
2486,MLB8310606260,2022-01-27 04:17:13.438403908,3,1
2487,MLB10542856680,2022-01-20 14:08:36.719201954,5,1
2488,MLB10555887870,2022-01-12 00:00:00.000000000,1,1
2489,MLB10572750810,2022-01-15 00:00:00.000000000,1,1
2490,MLB10522111140,2022-01-15 00:00:00.000000000,1,1
2491,MLB3657945910,2022-01-06 19:04:18.359600977,6,1
2492,MLB10337394880,2022-01-29 14:08:36.719201954,1,1
2493,MLB10656199760,2022-02-21 06:00:34.068827362,5,1
2494,MLB6765046350,2022-01-25 22:04:35.394014658,7,1
2495,MLB10568005510,2022-01-14 19:04:18.359600977,6,1
2496,MLB2935061670,2022-01-21 14:08:36.719201954,3,1
2497,MLB10371949580,2022-01-07 09:12:55.078802931,6,1
2498,MLB1179273480,2022-01-27 10:56:15.709226384,3,1
2499,MLB10543603080,2022-01-23 17:08:53.753615635,3,1
2500,MLB10554712530,2022-01-16 18:25:50.157605863,1,1
2501,MLB1767909280,2022-01-20 23:21:31.798004886,5,1
2502,MLB2281100950,2022-01-18 17:47:21.955610749,2,1
2503,MLB7100346650,2022-01-27 07:55:58.674812703,3,1
2504,MLB5305434040,2022-01-21 03:00:17.034413681,6,1
2505,MLB10542110290,2022-02-07 03:38:45.236408794,1,1
2506,MLB10659109380,2022-01-31 14:08:36.719201954,1,1
2507,MLB410541777630,2022-02-04 17:08:29.135543154,9,2
